username,date,content,video_title
@cesareyzaguirre5020,8 years ago,yes,Madonna - Take A Bow (Official Video) [4K]
@sweetandsourdish3723,1 year ago,Me! ❤️❤️❤️,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@spookyspoon6589,6 years ago,"My bro I think is murdered in Mexico City a year ago. My mother died of a hear attack in April. I am next. That’s why I spent my last coins on your tour next year. 
लाइफ़ इस तू शॉर्ट Madonna",Madonna - Living For Love
@GarrettCarr-e6y,5 years ago,Madonna Love The 1986,Madonna - True Blue (Official Video)
@julgomero2648,1 year ago (edited),The intro and this song was awesome!! Singing and jumping!!! All the concert!!,Madonna - Nothing Really Matters (Official Video) [HD]
@piggdsbest333,6 years ago,This is because you have no clue of the music from the 90s. Like not a single one.,Madonna - Vogue (Official Video)
@adrianaesparzagonzales3818,1 year ago,3:11 4:38 4:38 4:42 4:42 4:42 4:42 ​ 4:42,Madonna - Nothing Really Matters (Official Video) [HD]
@Denamber-69,1 year ago, @SlayKweenie  and 41 more countries,Madonna - Sorry (Official Video) [HD]
@WallaceFernando88,8 years ago,This is one of my favourite song... the lyrics are very deep... I love this song!,Madonna - American Pie (Official Video) [HD]
@jeanlemcke6458,3 years ago,"You must have not been around yet, because Madonna began to rule the world in the early not late 80's!  She performed on American Bandstand when she told Dick Clark she wanted to rule the world!",Madonna - Into The Groove (Official Video)
@irelandevr4046,5 years ago,"Any album Madonna made in the 90's was the best Erotica, Bedtime Stories, Ray of Light. I was born in 83' so I grew up listening to Madonna, Janet Jackson, Whitney Houston, Mariah Carey etc etc...",Madonna - Nothing Really Matters (Official Video) [HD]
@orgiameloni,4 years ago,"I am literally under 15 years and obsessed with Madonna, she's THE music industry, y'all pls stop thinking that if someone is young/part of gen z then he automatically has no music taste",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@Ani-mo7ex,3 years ago,"That’s true,no budy knows were you been ..beautiful!",Madonna - Live To Tell (Official Video)
@ginasousabranco5637,10 years ago,***** Madonna CAN do both.,Madonna - Vogue (MDNA World Tour)
@mariazemina4579,5 years ago,"А я знала что они не просто так все делают...они уже все заранее придумали,  еще и смеются над нами что все равно вы не сможете не чего сделать...  овцы без Пастуха","Madonna, Quavo - Eurovision Song Contest 2019"
@adorabasilwinterpock6035,5 years ago,"Jordan H eh it didnt go to shit immediately after 9/11. But after Iraq, Katrina and then 2008 recession finally killed off any optimism about the futuree",Madonna - Ray Of Light (Official Video) [HD]
@AmandaMartin-g8i,11 months ago,Got over my insanity husband🎉😅,Madonna - Live To Tell (Official Video)
@7madonna7,11 years ago,"Andrew Mills
i would like to see a video to devil pray or iconic
well i would like to see a video to evry song on rebel heart",Madonna - Living For Love
@deirdrebrady3771,2 years ago,This is such a weird video,"Madonna, Quavo - Eurovision Song Contest 2019"
@jesc8827,5 months ago,"Ugh it’s one of her worse albhms😂 so overrated, only good song was Frozen.",Madonna - The Power Of Good-Bye (Official Video)
@patriciamedina5250,4 years ago,No superaré este performance jamás. Me hace sentir diva aún cuando ando en pijama,Madonna - Vogue (MDNA World Tour)
@antonietoverdi2918,2 years ago,Powerful message? OMG,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@mslenalena1,5 years ago,It’s legendary,Madonna - Don't Tell Me (Official Video) [HD]
@husamkhalifa4710,1 year ago,😂😂😂😂,Madonna - Like A Prayer (Official Video)
@debbyvanderzee9872,10 months ago,Me,Madonna - Back That Up To The Beat (Official Lyric Video)
@TaylorLeeKnow,2 months ago,Me,Madonna - Material Girl (Official Video) [HD]
@bhokesaid3264,1 year ago,9Nov2024,Madonna - La Isla Bonita (Official Video)
@bricaf,4 years ago,I always think of snatch when I hear this song,Madonna - Lucky Star (Official Video)
@AngelaT-v2p,1 year ago,❤❤❤,Madonna - Die Another Day (Official Video)
@shoopy3109,3 years ago,"Fluffius Rex, 1998 was yesterday; not long time ago. 😃",Madonna - Frozen (Official Video) [HD]
@moniaferrarese4446,5 years ago, @MrKomninakis  a,Madonna - Express Yourself (Official Video)
@lisacammarata7080,5 years ago,Amen To That,Madonna - Girl Gone Wild (Official Video)
@cecilymacnamara1228,11 years ago,Less an eye for business and more an ear for a great melody. Nile Rodgers is on record saying that Madonna has possibly the greatest pop sensibility he has ever encountered. And some of her other collaborators like Rick Nowels and Mirwais feel she is one of the best pop melodists and lyricists they have ever worked with. And Madonna has always felt a connection with hispanic culture which shows in her work across the decades. So La Isla Bonita and Madonna seems a perfect fit to my eyes and ears. ,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@eikethan7040,1 year ago (edited),"Okay ""Me"" has already been answered several times!😅
🙂 So: I still have it anywhere on any mixtape since the 90s! (From the radio) So it must have been this version.😊",Madonna - Rain (Official Video) [HD]
@siloenunes7997,8 years ago,Gente ela canta lindďddo,Madonna - True Blue (Official Video)
@user-lc9qc3rp1k,1 month ago,Same thing happened at Super Bowl XXVII in 1993. Buffalo Bills vs Dallas Cowboys.,Madonna - 2012 Super Bowl Halftime Show
@millennialfriend5881,3 years ago,I am missing all the sounds from last 90s early 2000s,Madonna - Beautiful Stranger (Official Video) [HD]
@PackCorey,11 years ago,I was born in the late 80's!,Madonna - Lucky Star (Official Video)
@KumaManiaRunninWild,2 months ago,Or Fernando Mendoza,Madonna - Like A Prayer (Official Video)
@420e-motions9,4 years ago,I Love THIS song,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@Lovengamingplays,1 year ago,Me,Madonna - Back That Up To The Beat (Official Lyric Video)
@BABYjessie2009,5 years ago,"Yes, she’s a beautiful material girl.",Madonna - Material Girl (Official Video) [HD]
@Shivafollower,3 weeks ago,😂😂😂🤣🤣🤣,Madonna - Like A Virgin (Official Video)
@matiastorres1008,10 years ago,"I ask myself the same thing, this song is the best from mdna",Madonna - Girl Gone Wild
@musicislife5124,5 years ago,lol,Madonna - Girl Gone Wild (Official Video)
@Jigul4icata,6 years ago,RIGHT ERE,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@MiamiPush2theLimit,10 years ago,"Channel I hate all autotune. So, try again.",Madonna - Ghosttown
@melinadenisse4992,6 years ago,Y la gente cree que es un pene xd,"Madonna, Maluma - Medellín"
@GeixonMacias-yg3pd,1 year ago,15/12/2024❤ feliz navidad desde Venezuela,Madonna - La Isla Bonita (Official Video)
@RaulVillavicencio23,1 year ago,Do you know the original song? ABBA,Madonna - Hung Up (Official Video) [HD]
@Heda39,5 years ago (edited)," ГОЛОДНЫЙ ЛЕСНОЙ ГРИБЛАН  Мирская жизнь времена, от смерти им не сбежать никуда. В ад им дорога!!!","Madonna, Quavo - Eurovision Song Contest 2019"
@guilhermetorinelli4052,6 years ago,Esse clipe foi o único que conseguiu transmitir uma essência que a Madonna nunca tinha mostrado em outros clipes. Dá pra ver pela primeira vez ela relaxada e inocente. Um lindo clipe sem dúvida.,Madonna - Secret (Official Video) [HD]
@MsMissy7777,5 months ago,Very underrated song,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@captainmartin1219,1 year ago,Agree totally.,Madonna - Lucky Star (Official Video)
@louiseking5655,2 years ago,Same here l❤️this song reminds me of being a teenager again 😊,Madonna - Cherish (Official Video) [HD]
@Karla-cb8tu,6 years ago,"I so sorry about your mom.My mom passed onDec 15  ,07.   Madonna mother passed when she was 5. I was like 11 when she came out So you mom was alot like me. I am 46.  Your comment put tears in my eyes.Sorry still.You moms soul is alive.",Madonna - Borderline (Official Video) [HD]
@772denex1,8 years ago,blair culberson 7,Madonna - Secret (Official Video) [HD]
@jayb7285,9 years ago,yeah... but if u consider the number of studio albums they boith released..celine would outsold madonna,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@Lommy9999,4 years ago,🤣🤣🤣🤣🤣🤣🤣🤣 love this comment,Madonna - Ray Of Light (Official Video) [HD]
@tturner12341,1 year ago,I’m here in November 2024. ❤❤,Madonna - American Pie (Official Video) [HD]
@adamdaaid1675,10 years ago,"Let's support the best selling female artist and watch  her new AMAZING ""Bitch I'm Madonna"" video on VEVO !!!!!",Madonna - Girl Gone Wild
@yuleycavilchez485,4 years ago,me 2🤣,Madonna - Vogue (Official Video)
@DarioSot,4 years ago,Y también que fuera mas largo el remix me hubiese gustado  :),Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@かたやまかりんとう,9 months ago,🙋😳,Madonna - Dress You Up (Official Video)
@Linny95,9 years ago,"***** It's funny how you know nothing about me, yet you seem to have come to the conclusion that I'm a sociopath with no life that hasn't had any sleep yet.

Really shows the intellect of the person I'm talking with ;)",Madonna - Vogue (MDNA World Tour)
@giuseppedantonioesposito8589,5 years ago, @BARELYLEGALQUEEN  Non absolument non ! Elle est la reine de la Maison !,Madonna - Frozen (Official Video) [HD]
@monicajones5943,5 years ago," @laurieso678  ...
Many Thanks👍",Madonna - Into The Groove (Official Video)
@lucasvilela1000,3 years ago,Madonna é uma lenda ❤️,Madonna - Vogue (MDNA World Tour)
@tiffanywhite9790,2 years ago,Yep today Friday the Thirteenth 2023😊,Madonna - Don't Tell Me (Official Video) [HD]
@immortalraider13thedoombri23,8 years ago,ME!! Madonna is soooo awesome!!,Madonna - Open Your Heart (Official Video) [HD]
@satoru7082,3 months ago,I was 19 years old.....it makes me want to cry,Madonna - Cherish (Official Video) [HD]
@dennywayne8879,4 weeks ago,I totally agree!!!!,Madonna - Borderline (Official Video) [HD]
@Markuden,6 years ago,​ @Claypaky1  when you starting to compare it to dvd I knew you couldnt be taken seriously. She totally disrespects the audience by doing this. She must think we are all so stupid we cant hear she isnt uploadinng the real thing. She even goes so far as putting adds on it so she  can make money  from it.,"Madonna, Quavo - Eurovision Song Contest 2019"
@jamessrq,5 years ago (edited),Do you feel nostalgic for the good ole' NATO vs Warsaw Pact bipolar world?,Madonna - Dress You Up (Official Video)
@pablocruz911,3 years ago,amen!,Madonna - American Pie (Official Video) [HD]
@OzzyThunder7862,6 years ago,"Taty Tobon que maldad ,soy súper fan de la Reyna MADONNA ,también se me cruzo por la cabeza lol 😂 😂😂😂🎤🎧🎤🎧👑👑👑esta bella my Queen 👑","Madonna, Maluma - Medellín"
@raylimuellaureano7933,4 months ago,"Again, this reminds me of the fragility of the human body... but just as Ive said, the weakening of the body is fortified in strength by his spirit.",Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@andysimmons1842,9 years ago,*too,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@SerenityInfinity,4 years ago,"Well yah for a while. Then everyone started looking old, almost.",Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@gemmaruiz5557,3 years ago,Absolutely yes!! 80's the best😍🥰,Madonna - True Blue (Official Video)
@FazilaWienhusen,1 year ago,🐝,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@jjgreen5206,2 years ago,No one else has the courage to do this. Analysis of the current world with a musical/cynical/observant view of our current world. It would be interesting if someone could though,Madonna - Ray Of Light (Official Video) [HD]
@sompong4307,1 year ago,Her voice is unique.,Madonna - American Pie (Official Video) [HD]
@sravlekh,7 years ago,I came for Jon Kortajarena,Madonna - Girl Gone Wild
@itsbritneybyotch7471,4 years ago,Cuz she's the main character of this performance lol,Madonna - 2012 Super Bowl Halftime Show
@andersonpaulo3039,6 years ago,July me too,Madonna - True Blue (Official Video)
@redding4540,6 years ago,i disapprove,Madonna - Girl Gone Wild (Official Video)
@丸山康平-l2f,1 year ago,こんにちは日本から挨拶を🫡,Madonna - Dress You Up (Official Video)
@gildoran3819,5 years ago,"Madonna, celine dion, britney spears, eminem, kelly clarkson, beyonce, avril lavigne are the best selling artists of the 00's decade! 😍",Madonna - American Pie (Official Video) [HD]
@nudalosherwinp.2514,5 months ago,Me,Madonna - 2012 Super Bowl Halftime Show
@denisepleasures380,3 years ago,"Thank you, Madonna , your talent never dims!",Madonna - Back That Up To The Beat (Official Lyric Video)
@caduteacher,6 years ago,Charlie Snoopy meeeee,"Madonna, Maluma - Medellín"
@essentialadvantages6790,9 days ago,Yep 😊,Madonna - Frozen (Official Video) [HD]
@nehemiahpouncey3607,1 year ago (edited),"@RommelTan-w4e  people don't like
To update their comments for some strange reason.
They let it age badly.
Either they died or just to darn lazy
To update.
Or got terminated.",Madonna - Music (Official Video)
@RDrRD1989,11 years ago,"*****
That would be nice, but I don't think so....",Madonna - Living For Love
@cassandjsoo3345,5 years ago,Madonna <3,Madonna - Beautiful Stranger (Official Video) [HD]
@iieerraa,1 year ago," @mek_wtf  I don't think you are the greatest person. See how that means nothing? ""People can say what they want""",Madonna - The Power Of Good-Bye (Official Video)
@brandonaldaymachuse6669,2 years ago,Lol that's kinda what she does 😂😂,Madonna - Don't Tell Me (Official Video) [HD]
@tipicaltropical,6 years ago," @rxtx4164  right, its the same way of moving that ghosts from sh the room.",Madonna - Nothing Really Matters (Official Video) [HD]
@ARaspberryBeretOn,5 years ago,This has some seriously embarrassing dumb lyrics.,Madonna - Girl Gone Wild
@dawlsidraehol7260,6 years ago,The Greatest Female Artist Of All Time = Madonna (600 million albums sold)!!! 👑👑👑,Madonna - Jump (Official Video) [HD]
@scottsmith4199,5 years ago,Also that walk at 3:07.. wow...,Madonna - Hung Up (Official Video) [HD]
@josefe704,6 years ago,Can we talk about how she was 54 and giving us better choreography than most 20 year olds.,Madonna - Girl Gone Wild (Official Video)
@nazianadeem9564,1 year ago,Happy new year 2025 from London,Madonna - La Isla Bonita (Official Video)
@thesteeles-newacc,1 year ago,I’m a 20 year old man who just discovered this song and am currently dancing lol,Madonna - Girl Gone Wild (Official Video)
